対象日,ポスト日,区分,機種,示唆ワード,連想経路,プラス台数,設置台数,平均差枚,記事URL,ポストURL
2026-06-11,2026-06-10,機種,Sカバネリ,わかめ,わかめ→海藻→回想,2,2,2500,https://sloslo-blog.hatenablog.com/entry/2026/06/12/071836,https://x.com/endo1maruhan/status/2064671443737313399
2026-06-11,2026-06-10,機種,アクダマドライブ,海老フライ2尾,海老フライ2尾→2台機種,1,2,4800,https://sloslo-blog.hatenablog.com/entry/2026/06/12/071836,https://x.com/endo1maruhan/status/2064671443737313399
2026-06-11,2026-06-10,機種,アバサー,満腹,満腹→ぷくぅ,2,2,1450,https://sloslo-blog.hatenablog.com/entry/2026/06/12/071836,https://x.com/endo1maruhan/status/2064671443737313399
2026-06-11,2026-06-10,機種,ウルミラ,クーポン,クーポン→クー→星のカービィ,4,5,1880,https://sloslo-blog.hatenablog.com/entry/2026/06/12/071836,https://x.com/endo1maruhan/status/2064671443737313399
2026-06-11,2026-06-10,機種,グランベルム,カツ,カツ→とんかつマン,1,2,1100,https://sloslo-blog.hatenablog.com/entry/2026/06/12/071836,https://x.com/endo1maruhan/status/2064671443737313399
2026-06-11,2026-06-10,機種,バイオRE:2,海老フライ2尾,海老フライ2尾→2台機種,2,2,4200,https://sloslo-blog.hatenablog.com/entry/2026/06/12/071836,https://x.com/endo1maruhan/status/2064671443737313399
2026-06-11,2026-06-10,機種,攻殻機動隊,海老,海老→甲殻類,1,5,-820,https://sloslo-blog.hatenablog.com/entry/2026/06/12/071836,https://x.com/endo1maruhan/status/2064671443737313399
2026-06-11,2026-06-10,機種,虚構推理,金網,金網→金物→鋼人七瀬,1,3,-1300,https://sloslo-blog.hatenablog.com/entry/2026/06/12/071836,https://x.com/endo1maruhan/status/2064671443737313399
2026-06-12,2026-06-11,機種,ToLOVEる,6/12,6/12→6台12文字,4,6,5633,https://sloslo-blog.hatenablog.com/entry/2026/06/13/073536,https://x.com/endo1maruhan/status/2065033842814259585
2026-06-12,2026-06-11,機種,アバサー,海老,海老→海鮮,2,2,2900,https://sloslo-blog.hatenablog.com/entry/2026/06/13/073536,https://x.com/endo1maruhan/status/2065033842814259585
2026-06-12,2026-06-11,機種,キンハナ,バタバタ、フラフラ,バタバタ、フラフラ→バタフライ🦋→ハナ→ハナ全,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/13/073536,https://x.com/endo1maruhan/status/2065033842814259585
2026-06-12,2026-06-11,機種,ギアスC.C.,末尾ゾロ目,末尾ゾロ目,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/13/073536,https://x.com/endo1maruhan/status/2065033842814259585
2026-06-12,2026-06-11,機種,グランベルム,カツ,カツ→とんかつマン,2,2,4500,https://sloslo-blog.hatenablog.com/entry/2026/06/13/073536,https://x.com/endo1maruhan/status/2065033842814259585
2026-06-12,2026-06-11,機種,スタハナ,バタバタ、フラフラ,バタバタ、フラフラ→バタフライ🦋→ハナ→ハナ全,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/13/073536,https://x.com/endo1maruhan/status/2065033842814259585
2026-06-12,2026-06-11,機種,ドラハナ,バタバタ、フラフラ,バタバタ、フラフラ→バタフライ🦋→ハナ→ハナ全,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/13/073536,https://x.com/endo1maruhan/status/2065033842814259585
2026-06-12,2026-06-11,機種,ニューキンハナ,バタバタ、フラフラ,バタバタ、フラフラ→バタフライ🦋→ハナ→ハナ全,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/13/073536,https://x.com/endo1maruhan/status/2065033842814259585
2026-06-12,2026-06-11,機種,マギレコ,魔力,魔力→魔法,9,10,3650,https://sloslo-blog.hatenablog.com/entry/2026/06/13/073536,https://x.com/endo1maruhan/status/2065033842814259585
2026-06-12,2026-06-11,機種,マギレコ,鶏,鶏→卵→ソウルジャム,9,10,3650,https://sloslo-blog.hatenablog.com/entry/2026/06/13/073536,https://x.com/endo1maruhan/status/2065033842814259585
2026-06-12,2026-06-11,機種,ミスタージャグラー,コンパス,コンパス→コン🦊,5,5,2840,https://sloslo-blog.hatenablog.com/entry/2026/06/13/073536,https://x.com/endo1maruhan/status/2065033842814259585
2026-06-12,2026-06-11,機種,北斗,バタバタ,バタバタ→バタコさん→アンパンマン→アンパンチ→北斗神拳,8,8,3700,https://sloslo-blog.hatenablog.com/entry/2026/06/13/073536,https://x.com/endo1maruhan/status/2065033842814259585
2026-06-12,2026-06-11,機種,吉宗,松のや,松のや→待つのや→追っかけ,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/13/073536,https://x.com/endo1maruhan/status/2065033842814259585
2026-06-12,2026-06-11,末尾・設置・記念日など,末尾ゾロ目,2日連続 松のや,2日連続 松のや→末ゾロ2days,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/13/073536,https://x.com/endo1maruhan/status/2065033842814259585
2026-06-13,2026-06-12,機種,キンハナ,メニューのランチ1番,メニューのランチ1番→ランキング1番→キング,12,12,3308,https://sloslo-blog.hatenablog.com/entry/2026/06/14/081244,https://x.com/endo1maruhan/status/2065396212950544399
2026-06-13,2026-06-12,機種,キンハナ,WoW,WoW→King & Princeの曲→キング,12,12,3308,https://sloslo-blog.hatenablog.com/entry/2026/06/14/081244,https://x.com/endo1maruhan/status/2065396212950544399
2026-06-13,2026-06-12,機種,シャーマンキング,レンゲ,レンゲ→蓮華→蓮,1,3,-367,https://sloslo-blog.hatenablog.com/entry/2026/06/14/081244,https://x.com/endo1maruhan/status/2065396212950544399
2026-06-13,2026-06-12,機種,シャーマンキング,WoW,WoW→King & Princeの曲→キング,1,3,-367,https://sloslo-blog.hatenablog.com/entry/2026/06/14/081244,https://x.com/endo1maruhan/status/2065396212950544399
2026-06-13,2026-06-12,機種,鏡,海外,海外→飛行機,3,3,4800,https://sloslo-blog.hatenablog.com/entry/2026/06/14/081244,https://x.com/endo1maruhan/status/2065396212950544399
2026-06-13,2026-06-12,機種,鏡,海外,海外→アメリカ,3,3,4800,https://sloslo-blog.hatenablog.com/entry/2026/06/14/081244,https://x.com/endo1maruhan/status/2065396212950544399
2026-06-13,2026-06-12,機種,鏡,炙り,炙り→ブリ→出世魚→出世,3,3,4800,https://sloslo-blog.hatenablog.com/entry/2026/06/14/081244,https://x.com/endo1maruhan/status/2065396212950544399
2026-06-13,2026-06-12,機種,防振り,海老,海老→甲殻類,5,5,5980,https://sloslo-blog.hatenablog.com/entry/2026/06/14/081244,https://x.com/endo1maruhan/status/2065396212950544399
2026-06-13,2026-06-12,機種,防振り,わかめ,わかめ→カメ,5,5,5980,https://sloslo-blog.hatenablog.com/entry/2026/06/14/081244,https://x.com/endo1maruhan/status/2065396212950544399
2026-06-14,2026-06-13,機種,からくり,ぜひ,ぜひ→ぜひぜひ,5,9,867,https://sloslo-blog.hatenablog.com/entry/2026/06/15/082728,https://x.com/endo1maruhan/status/2065758611293565144
2026-06-14,2026-06-13,機種,からくり,サンデー,サンデー→少年サンデー,5,9,867,https://sloslo-blog.hatenablog.com/entry/2026/06/15/082728,https://x.com/endo1maruhan/status/2065758611293565144
2026-06-14,2026-06-13,機種,サンダーV,三田,三田→サンダ,4,4,1475,https://sloslo-blog.hatenablog.com/entry/2026/06/15/082728,https://x.com/endo1maruhan/status/2065758611293565144
2026-06-14,2026-06-13,機種,サンダーV,サンデー,サンデー→サンダー,4,4,1475,https://sloslo-blog.hatenablog.com/entry/2026/06/15/082728,https://x.com/endo1maruhan/status/2065758611293565144
2026-06-14,2026-06-13,機種,ドラハナ,世界的行事,世界的行事→サッカー⚽️→11人→11台,11,11,2109,https://sloslo-blog.hatenablog.com/entry/2026/06/15/082728,https://x.com/endo1maruhan/status/2065758611293565144
2026-06-14,2026-06-13,機種,ドリフターズ,全部乗せ,全部乗せ→全員集合ボーナス,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/15/082728,https://x.com/endo1maruhan/status/2065758611293565144
2026-06-14,2026-06-13,機種,バンドリ,5時まで,5時まで→5字まで→5文字,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/15/082728,https://x.com/endo1maruhan/status/2065758611293565144
2026-06-15,2026-06-14,機種,ジャグラーガールズ,ＤＨＡ,ＤＨＡ→ドコサヘキサエン酸→ヘキサ→ギリシャ語で６→６台機種,5,5,2367,https://sloslo-blog.hatenablog.com/entry/2026/06/16/073836,https://x.com/endo1maruhan/status/2066121031010656399
2026-06-15,2026-06-14,機種,ミスタージャグラー,彩り,彩り→Mr.Children,5,5,3160,https://sloslo-blog.hatenablog.com/entry/2026/06/16/073836,https://x.com/endo1maruhan/status/2066121031010656399
2026-06-15,2026-06-14,機種,リオエース2,マグロ,マグロ→黒→ノワール,7,8,2825,https://sloslo-blog.hatenablog.com/entry/2026/06/16/073836,https://x.com/endo1maruhan/status/2066121031010656399
2026-06-15,2026-06-14,機種,炎炎2,増台機種,増台機種,6,12,2017,https://sloslo-blog.hatenablog.com/entry/2026/06/16/073836,https://x.com/endo1maruhan/status/2066121031010656399
2026-06-15,2026-06-14,機種,無職転生,マグロの部位,マグロの部位→V→Vミッション,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/16/073836,https://x.com/endo1maruhan/status/2066121031010656399
2026-06-15,2026-06-14,機種,超電磁砲2,ハチノコ,ハチノコ→蜂の子→食蜂操祈,2,2,3450,https://sloslo-blog.hatenablog.com/entry/2026/06/16/073836,https://x.com/endo1maruhan/status/2066121031010656399
2026-06-15,2026-06-14,機種,鏡,ハチノコ,ハチノコ→こめかみ→米,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/16/073836,https://x.com/endo1maruhan/status/2066121031010656399
2026-06-16,2026-06-15,機種,Sカバネリ,天ぷら,天ぷら→サクサク→咲く咲く→咲かせや咲かせ,2,2,800,https://sloslo-blog.hatenablog.com/entry/2026/06/17/073400,https://x.com/endo1maruhan/status/2066483374966153391
2026-06-16,2026-06-15,機種,Sカバネリ,思い出横丁,思い出横丁→回想,2,2,800,https://sloslo-blog.hatenablog.com/entry/2026/06/17/073400,https://x.com/endo1maruhan/status/2066483374966153391
2026-06-16,2026-06-15,機種,ToLOVEる,思い出横丁,思い出横丁→思い出→メモリー→メモリアルボーナス,6,6,8133,https://sloslo-blog.hatenablog.com/entry/2026/06/17/073400,https://x.com/endo1maruhan/status/2066483374966153391
2026-06-16,2026-06-15,末尾・設置・記念日など,アナザー末尾③,かめや,かめや→亀や→3図柄→末尾③,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/17/073400,https://x.com/endo1maruhan/status/2066483374966153391
2026-06-16,2026-06-15,機種,化物語,元祖,元祖→はじまり→始マリノ刻,5,6,4767,https://sloslo-blog.hatenablog.com/entry/2026/06/17/073400,https://x.com/endo1maruhan/status/2066483374966153391
2026-06-16,2026-06-15,機種,化物語,嬉しい,嬉しい→幸せ→倖時間,5,6,4767,https://sloslo-blog.hatenablog.com/entry/2026/06/17/073400,https://x.com/endo1maruhan/status/2066483374966153391
2026-06-16,2026-06-15,機種,虚構推理,柱にスノーマンステッカー,柱にスノーマンステッカー→スノーマン→雪→雪女,2,3,1033,https://sloslo-blog.hatenablog.com/entry/2026/06/17/073400,https://x.com/endo1maruhan/status/2066483374966153391
2026-06-16,2026-06-15,機種,防振り,かめや,かめや→亀,5,5,2540,https://sloslo-blog.hatenablog.com/entry/2026/06/17/073400,https://x.com/endo1maruhan/status/2066483374966153391
2026-06-17,2026-06-16,機種,ToLOVEる,花園神社,花園神社→花園→ハーレム,1,6,217,https://sloslo-blog.hatenablog.com/entry/2026/06/18/074222,https://x.com/endo1maruhan/status/2066845753323254229
2026-06-17,2026-06-16,機種,いざ番長,玉子,玉子→玉5,3,4,2725,https://sloslo-blog.hatenablog.com/entry/2026/06/18/074222,https://x.com/endo1maruhan/status/2066845753323254229
2026-06-17,2026-06-16,機種,アイム,7にまつわる,7にまつわる→7台機種,6,7,2114,https://sloslo-blog.hatenablog.com/entry/2026/06/18/074222,https://x.com/endo1maruhan/status/2066845753323254229
2026-06-17,2026-06-16,機種,エウレカ,17日,17日→7にまつわる機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/18/074222,https://x.com/endo1maruhan/status/2066845753323254229
2026-06-17,2026-06-16,機種,ゴッドイーター,神社,神社→神,8,13,6185,https://sloslo-blog.hatenablog.com/entry/2026/06/18/074222,https://x.com/endo1maruhan/status/2066845753323254229
2026-06-17,2026-06-16,機種,ゴッドイーター,写真の中で金太郎が持ってる斧,写真の中で金太郎が持ってる斧→オーノー→オーマイゴット,8,13,6185,https://sloslo-blog.hatenablog.com/entry/2026/06/18/074222,https://x.com/endo1maruhan/status/2066845753323254229
2026-06-17,2026-06-16,機種,モンハンライズ,お供,お供→オトモアイル,7,8,6612,https://sloslo-blog.hatenablog.com/entry/2026/06/18/074222,https://x.com/endo1maruhan/status/2066845753323254229
2026-06-17,2026-06-16,機種,七つ魔,17日,17日→7にまつわる機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/18/074222,https://x.com/endo1maruhan/status/2066845753323254229
2026-06-17,2026-06-16,末尾・設置・記念日など,全系11機種,1100円メニューが多い,1100円メニューが多い→11→11機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/18/074222,https://x.com/endo1maruhan/status/2066845753323254229
2026-06-17,2026-06-16,機種,北斗,写真のメニューにのってる刻みのり,写真のメニューにのってる刻みのり→刻み→南斗水鳥拳,8,8,2412,https://sloslo-blog.hatenablog.com/entry/2026/06/18/074222,https://x.com/endo1maruhan/status/2066845753323254229
2026-06-17,2026-06-16,機種,北斗,７の日,７の日→北斗七星,8,8,2412,https://sloslo-blog.hatenablog.com/entry/2026/06/18/074222,https://x.com/endo1maruhan/status/2066845753323254229
2026-06-17,2026-06-16,機種,北斗転生2,金太郎,金太郎→斧飛んでくる→天命の刻,3,7,2329,https://sloslo-blog.hatenablog.com/entry/2026/06/18/074222,https://x.com/endo1maruhan/status/2066845753323254229
2026-06-17,2026-06-16,機種,北斗転生2,7にまつわる,7にまつわる→7台機種,3,7,2329,https://sloslo-blog.hatenablog.com/entry/2026/06/18/074222,https://x.com/endo1maruhan/status/2066845753323254229
2026-06-17,2026-06-16,機種,虚構推理,神社,神社→神→狂構神偽,3,3,6267,https://sloslo-blog.hatenablog.com/entry/2026/06/18/074222,https://x.com/endo1maruhan/status/2066845753323254229
2026-06-17,2026-06-16,機種,鏡,金太郎,金太郎→サラリーマン金太郎,,,,https://sloslo-blog.hatenablog.com/entry/2026/06/18/074222,https://x.com/endo1maruhan/status/2066845753323254229
2026-06-18,2026-06-17,機種,SAO,会議,会議→SAO,2,3,2067,https://sloslo-blog.hatenablog.com/entry/2026/06/19/081930,https://x.com/endo1maruhan/status/2067208148885340663
2026-06-18,2026-06-17,機種,グランベルム,会議,会議→グランベルム,2,2,650,https://sloslo-blog.hatenablog.com/entry/2026/06/19/081930,https://x.com/endo1maruhan/status/2067208148885340663
2026-06-18,2026-06-17,機種,ドラハナ,ナイトバリュー,ナイトバリュー→バリュー→ば竜🐲,10,11,2409,https://sloslo-blog.hatenablog.com/entry/2026/06/19/081930,https://x.com/endo1maruhan/status/2067208148885340663
2026-06-18,2026-06-17,機種,ドラハナ,ご飯,ご飯→孫悟飯→ドラゴンボール→ドラハナ,10,11,2409,https://sloslo-blog.hatenablog.com/entry/2026/06/19/081930,https://x.com/endo1maruhan/status/2067208148885340663
2026-06-18,2026-06-17,機種,ドラハナ,ライトチョイス,ライトチョイス→ライト→光→ドラハナ閃光,10,11,2409,https://sloslo-blog.hatenablog.com/entry/2026/06/19/081930,https://x.com/endo1maruhan/status/2067208148885340663
2026-06-18,2026-06-17,機種,炎炎2,NIGHT,NIGHT→ナイト→アーサー→炎炎,6,12,483,https://sloslo-blog.hatenablog.com/entry/2026/06/19/081930,https://x.com/endo1maruhan/status/2067208148885340663
2026-06-18,2026-06-17,機種,炎炎2,NIGHT,NIGHT→ナイト→騎士→灰焰騎士団→炎炎2,6,12,483,https://sloslo-blog.hatenablog.com/entry/2026/06/19/081930,https://x.com/endo1maruhan/status/2067208148885340663
2026-06-19,2026-06-18,機種,Sカバネリ,わかめ,わかめ→海藻→回想→カバネリ,2,2,1700,https://sloslo-blog.hatenablog.com/entry/2026/06/20/080425,https://x.com/endo1maruhan/status/2067570608859480326
2026-06-19,2026-06-18,機種,スーパーブラックジャック,カニカマ,カニカマ→鎌→ジョーカー,5,6,5383,https://sloslo-blog.hatenablog.com/entry/2026/06/20/080425,https://x.com/endo1maruhan/status/2067570608859480326
